gamma1 (-)	gamma2 (-)	rmse (mV)
0.0	0.0	2.875201926538309e-13
0.0	0.08421052631578947	9.936420329685614e-05
0.0	0.16842105263157894	0.00020745665351584126
0.0	0.25263157894736843	0.0002656336736496967
0.0	0.3368421052631579	0.00035514747265860257
0.0	0.42105263157894735	0.0013601043984425591
0.0	0.5052631578947369	0.0029054106897096793
0.0	0.5894736842105263	0.006516390917847518
0.0	0.6736842105263158	0.013663662671862522
0.0	0.7578947368421053	0.027088164239484444
0.0	0.8421052631578947	0.05378412808070393
0.0	0.9263157894736842	0.11303095131156804
0.0	1.0105263157894737	1.3665192115447322
0.0	1.0947368421052632	0.827151719718682
0.0	1.1789473684210525	0.4075544783968843
0.0	1.263157894736842	0.18129330835085922
0.0	1.3473684210526315	0.43279388274774855
0.0	1.431578947368421	0.5878423261710085
0.0	1.5157894736842106	0.6040889180158269
0.0	1.6	0.6721367365980686
0.08421052631578947	0.0	9.936420319270362e-05
0.08421052631578947	0.08421052631578947	6.421155101570404e-06
0.08421052631578947	0.16842105263157894	0.00010472580444612953
0.08421052631578947	0.25263157894736843	0.00016493529079757762
0.08421052631578947	0.3368421052631579	0.0002864041495603174
0.08421052631578947	0.42105263157894735	0.0013318071592551062
0.08421052631578947	0.5052631578947369	0.0028926014860080123
0.08421052631578947	0.5894736842105263	0.006475240444208551
0.08421052631578947	0.6736842105263158	0.013591322209964186
0.08421052631578947	0.7578947368421053	0.026955206061476337
0.08421052631578947	0.8421052631578947	0.05362266923007662
0.08421052631578947	0.9263157894736842	0.11361863756966509
0.08421052631578947	1.0105263157894737	1.3471883465838055
0.08421052631578947	1.0947368421052632	0.8197299370584601
0.08421052631578947	1.1789473684210525	0.4107262120681029
0.08421052631578947	1.263157894736842	0.17195208328762918
0.08421052631578947	1.3473684210526315	0.42579801867703704
0.08421052631578947	1.431578947368421	0.5785334623819319
0.08421052631578947	1.5157894736842106	0.6001726608659159
0.08421052631578947	1.6	0.6712959046279908
0.16842105263157894	0.0	0.0002074566535157894
0.16842105263157894	0.08421052631578947	0.00010472580445296812
0.16842105263157894	0.16842105263157894	2.76486416162082e-05
0.16842105263157894	0.25263157894736843	8.765481274051592e-05
0.16842105263157894	0.3368421052631579	0.00028691066080254525
0.16842105263157894	0.42105263157894735	0.0013226910173398845
0.16842105263157894	0.5052631578947369	0.0028928964736447955
0.16842105263157894	0.5894736842105263	0.006387453506634976
0.16842105263157894	0.6736842105263158	0.0134050260427597
0.16842105263157894	0.7578947368421053	0.0266142053838291
0.16842105263157894	0.8421052631578947	0.05321120103339999
0.16842105263157894	0.9263157894736842	0.11533719664238651
0.16842105263157894	1.0105263157894737	1.2904739624020962
0.16842105263157894	1.0947368421052632	0.7992065040841311
0.16842105263157894	1.1789473684210525	0.412222156544021
0.16842105263157894	1.263157894736842	0.16889024033571515
0.16842105263157894	1.3473684210526315	0.3916131721947862
0.16842105263157894	1.431578947368421	0.5463256077818568
0.16842105263157894	1.5157894736842106	0.5887145703158492
0.16842105263157894	1.6	0.6686697596357465
0.25263157894736843	0.0	0.00026563367372557125
0.25263157894736843	0.08421052631578947	0.0001649352907986114
0.25263157894736843	0.16842105263157894	8.76548127370712e-05
0.25263157894736843	0.25263157894736843	0.00016871539032098907
0.25263157894736843	0.3368421052631579	0.00038844571532660466
0.25263157894736843	0.42105263157894735	0.0013584766572044434
0.25263157894736843	0.5052631578947369	0.002935863808121146
0.25263157894736843	0.5894736842105263	0.006332180598881503
0.25263157894736843	0.6736842105263158	0.013169778217114667
0.25263157894736843	0.7578947368421053	0.026195064342639154
0.25263157894736843	0.8421052631578947	0.05267733576441477
0.25263157894736843	0.9263157894736842	0.11853816890649295
0.25263157894736843	1.0105263157894737	1.195267710233491
0.25263157894736843	1.0947368421052632	0.7614197379576277
0.25263157894736843	1.1789473684210525	0.40902083501842035
0.25263157894736843	1.263157894736842	0.1534007701965871
0.25263157894736843	1.3473684210526315	0.35442747776188527
0.25263157894736843	1.431578947368421	0.5120396840215669
0.25263157894736843	1.5157894736842106	0.5732087691454165
0.25263157894736843	1.6	0.6640974716591467
0.3368421052631579	0.0	0.00035514747265815886
0.3368421052631579	0.08421052631578947	0.0002864041495398181
0.3368421052631579	0.16842105263157894	0.0002869106608044499
0.3368421052631579	0.25263157894736843	0.0003884457153205646
0.3368421052631579	0.3368421052631579	0.0006351503679728883
0.3368421052631579	0.42105263157894735	0.0015110058169251288
0.3368421052631579	0.5052631578947369	0.003103678766880975
0.3368421052631579	0.5894736842105263	0.006498256685959589
0.3368421052631579	0.6736842105263158	0.01308223001839917
0.3368421052631579	0.7578947368421053	0.025997169631332688
0.3368421052631579	0.8421052631578947	0.05249522214457333
0.3368421052631579	0.9263157894736842	0.12459781521806935
0.3368421052631579	1.0105263157894737	1.0700298760545062
0.3368421052631579	1.0947368421052632	0.710842468264466
0.3368421052631579	1.1789473684210525	0.3986702038865139
0.3368421052631579	1.263157894736842	0.1501639777864909
0.3368421052631579	1.3473684210526315	0.30670745174893843
0.3368421052631579	1.431578947368421	0.4685997058965341
0.3368421052631579	1.5157894736842106	0.5562686600274956
0.3368421052631579	1.6	0.657145485385502
0.42105263157894735	0.0	0.001360104398438623
0.42105263157894735	0.08421052631578947	0.001331807159236603
0.42105263157894735	0.16842105263157894	0.0013226910173633301
0.42105263157894735	0.25263157894736843	0.0013584766572370937
0.42105263157894735	0.3368421052631579	0.0015110058169221488
0.42105263157894735	0.42105263157894735	0.002230374673794413
0.42105263157894735	0.5052631578947369	0.0037793661580440008
0.42105263157894735	0.5894736842105263	0.007094265974914856
0.42105263157894735	0.6736842105263158	0.013489838127546658
0.42105263157894735	0.7578947368421053	0.02635948865491912
0.42105263157894735	0.8421052631578947	0.053452766464566724
0.42105263157894735	0.9263157894736842	0.1362073512554673
0.42105263157894735	1.0105263157894737	0.927885519331916
0.42105263157894735	1.0947368421052632	0.6508858722922942
0.42105263157894735	1.1789473684210525	0.38512002819211
0.42105263157894735	1.263157894736842	0.15749254020138995
0.42105263157894735	1.3473684210526315	0.25818265628315695
0.42105263157894735	1.431578947368421	0.4215548496083434
0.42105263157894735	1.5157894736842106	0.5318187833582637
0.42105263157894735	1.6	0.648082410672117
0.5052631578947369	0.0	0.0029054106896779304
0.5052631578947369	0.08421052631578947	0.0028926014839269825
0.5052631578947369	0.16842105263157894	0.0028928964730383154
0.5052631578947369	0.25263157894736843	0.0029358638082311013
0.5052631578947369	0.3368421052631579	0.003103678766876751
0.5052631578947369	0.42105263157894735	0.0037793661580754995
0.5052631578947369	0.5052631578947369	0.00523094783933553
0.5052631578947369	0.5894736842105263	0.008513555305697801
0.5052631578947369	0.6736842105263158	0.01502419005914924
0.5052631578947369	0.7578947368421053	0.02804872808596233
0.5052631578947369	0.8421052631578947	0.05691653703565635
0.5052631578947369	0.9263157894736842	0.15836615526770095
0.5052631578947369	1.0105263157894737	0.7916007156789783
0.5052631578947369	1.0947368421052632	0.5876123255796948
0.5052631578947369	1.1789473684210525	0.3675833560114489
0.5052631578947369	1.263157894736842	0.16851996005459355
0.5052631578947369	1.3473684210526315	0.2176154460010025
0.5052631578947369	1.431578947368421	0.374455696701398
0.5052631578947369	1.5157894736842106	0.5031728527005955
0.5052631578947369	1.6	0.6358610157680172
0.5894736842105263	0.0	0.006516390917898415
0.5894736842105263	0.08421052631578947	0.006475240444212008
0.5894736842105263	0.16842105263157894	0.006387453506587352
0.5894736842105263	0.25263157894736843	0.006332180598480797
0.5894736842105263	0.3368421052631579	0.006498256675030977
0.5894736842105263	0.42105263157894735	0.007094265974923123
0.5894736842105263	0.5052631578947369	0.008513555287127585
0.5894736842105263	0.5894736842105263	0.01170240306468755
0.5894736842105263	0.6736842105263158	0.0185057476491882
0.5894736842105263	0.7578947368421053	0.0324865806542562
0.5894736842105263	0.8421052631578947	0.06512340234604587
0.5894736842105263	0.9263157894736842	0.2047694944890975
0.5894736842105263	1.0105263157894737	0.6815946619086868
0.5894736842105263	1.0947368421052632	0.530132757359312
0.5894736842105263	1.1789473684210525	0.35166371953546965
0.5894736842105263	1.263157894736842	0.17994330934221975
0.5894736842105263	1.3473684210526315	0.1820621056605687
0.5894736842105263	1.431578947368421	0.32989311053539555
0.5894736842105263	1.5157894736842106	0.4749246233793388
0.5894736842105263	1.6	0.6196407299196531
0.6736842105263158	0.0	0.013663662502052457
0.6736842105263158	0.08421052631578947	0.01359132223704527
0.6736842105263158	0.16842105263157894	0.013405024359962731
0.6736842105263158	0.25263157894736843	0.013169765159440471
0.6736842105263158	0.3368421052631579	0.01308223001942061
0.6736842105263158	0.42105263157894735	0.013489822520151738
0.6736842105263158	0.5052631578947369	0.015024173056678003
0.6736842105263158	0.5894736842105263	0.01850575287328269
0.6736842105263158	0.6736842105263158	0.02584369050000399
0.6736842105263158	0.7578947368421053	0.04227136347433769
0.6736842105263158	0.8421052631578947	0.08368118553237183
0.6736842105263158	0.9263157894736842	0.3204118543300789
0.6736842105263158	1.0105263157894737	0.6025317103263367
0.6736842105263158	1.0947368421052632	0.4830785820429696
0.6736842105263158	1.1789473684210525	0.33812614472227404
0.6736842105263158	1.263157894736842	0.1925758945173123
0.6736842105263158	1.3473684210526315	0.1572189687039167
0.6736842105263158	1.431578947368421	0.2837675157786541
0.6736842105263158	1.5157894736842106	0.43928627435014506
0.6736842105263158	1.6	0.6001075521811186
0.7578947368421053	0.0	0.0270881457533668
0.7578947368421053	0.08421052631578947	0.026955206694323004
0.7578947368421053	0.16842105263157894	0.026614201994953096
0.7578947368421053	0.25263157894736843	0.02619506434563731
0.7578947368421053	0.3368421052631579	0.025997162685978924
0.7578947368421053	0.42105263157894735	0.026359483646306147
0.7578947368421053	0.5052631578947369	0.028048723428769556
0.7578947368421053	0.5894736842105263	0.0324865806539054
0.7578947368421053	0.6736842105263158	0.04227136324075859
0.7578947368421053	0.7578947368421053	0.06450329874998402
0.7578947368421053	0.8421052631578947	0.13057045789406593
0.7578947368421053	0.9263157894736842	0.5496407542212854
0.7578947368421053	1.0105263157894737	0.5513115545867776
0.7578947368421053	1.0947368421052632	0.448937844132037
0.7578947368421053	1.1789473684210525	0.32905061244605427
0.7578947368421053	1.263157894736842	0.2047357732955546
0.7578947368421053	1.3473684210526315	0.13851597986536232
0.7578947368421053	1.431578947368421	0.23785991508252208
0.7578947368421053	1.5157894736842106	0.40150064382852046
0.7578947368421053	1.6	0.5757252622183312
0.8421052631578947	0.0	0.053784089890802515
0.8421052631578947	0.08421052631578947	0.053622675960655675
0.8421052631578947	0.16842105263157894	0.05321119647028603
0.8421052631578947	0.25263157894736843	0.052677336001772074
0.8421052631578947	0.3368421052631579	0.05249515655039286
0.8421052631578947	0.42105263157894735	0.053452759265380505
0.8421052631578947	0.5052631578947369	0.05691654402429324
0.8421052631578947	0.5894736842105263	0.06512339591734498
0.8421052631578947	0.6736842105263158	0.08368106350544291
0.8421052631578947	0.7578947368421053	0.13057039697571382
0.8421052631578947	0.8421052631578947	0.30383501997942886
0.8421052631578947	0.9263157894736842	0.5165952235249012
0.8421052631578947	1.0105263157894737	0.5186511600306737
0.8421052631578947	1.0947368421052632	0.4267705666600435
0.8421052631578947	1.1789473684210525	0.32726325837990505
0.8421052631578947	1.263157894736842	0.21968039333490455
0.8421052631578947	1.3473684210526315	0.13497148522882257
0.8421052631578947	1.431578947368421	0.19348488397080224
0.8421052631578947	1.5157894736842106	0.35423102651479743
0.8421052631578947	1.6	0.545501809590182
0.9263157894736842	0.0	0.1130310326449541
0.9263157894736842	0.08421052631578947	0.11361863805862531
0.9263157894736842	0.16842105263157894	0.11533697115926969
0.9263157894736842	0.25263157894736843	0.118538400799628
0.9263157894736842	0.3368421052631579	0.12459765332419091
0.9263157894736842	0.42105263157894735	0.1362076698421535
0.9263157894736842	0.5052631578947369	0.15836630454536016
0.9263157894736842	0.5894736842105263	0.20476912673981343
0.9263157894736842	0.6736842105263158	0.32041155415408956
0.9263157894736842	0.7578947368421053	0.5496404416464175
0.9263157894736842	0.8421052631578947	0.5165961920299625
0.9263157894736842	0.9263157894736842	0.49962325369303845
0.9263157894736842	1.0105263157894737	0.47754496072147923
