gamma1 (-)	gamma2 (-)	rmse (mV)
0.0	0.0	4.783716568383668e-13
0.0	0.08421052631578947	0.0006545602143707467
0.0	0.16842105263157894	0.0012254657888887556
0.0	0.25263157894736843	0.0017120882115125302
0.0	0.3368421052631579	0.002085390867205182
0.0	0.42105263157894735	0.002673250306137649
0.0	0.5052631578947369	0.0037529731958187225
0.0	0.5894736842105263	0.006725594853542014
0.0	0.6736842105263158	0.01318666777533456
0.0	0.7578947368421053	0.02559926556719269
0.0	0.8421052631578947	0.05038022872514058
0.0	0.9263157894736842	0.10479005720651448
0.0	1.0105263157894735	1.2115607985157892
0.0	1.0947368421052632	0.6908078489986951
0.0	1.1789473684210523	0.2774112055336881
0.0	1.263157894736842	0.2826831647418962
0.0	1.3473684210526315	0.5609590232394346
0.0	1.431578947368421	0.6902712835351619
0.0	1.5157894736842106	0.6678342668198854
0.0	1.6	0.7061654454693677
0.08421052631578947	0.0	0.0006545602143722507
0.08421052631578947	0.08421052631578947	4.2144017816635105e-05
0.08421052631578947	0.16842105263157894	0.0005797286474562347
0.08421052631578947	0.25263157894736843	0.0010682424828296606
0.08421052631578947	0.3368421052631579	0.001442105866035501
0.08421052631578947	0.42105263157894735	0.0021354619683101525
0.08421052631578947	0.5052631578947369	0.003384874335202673
0.08421052631578947	0.5894736842105263	0.006535728834080725
0.08421052631578947	0.6736842105263158	0.01311987470839883
0.08421052631578947	0.7578947368421053	0.0255940440429702
0.08421052631578947	0.8421052631578947	0.05047977251384874
0.08421052631578947	0.9263157894736842	0.10577732042923643
0.08421052631578947	1.0105263157894735	1.201158865167953
0.08421052631578947	1.0947368421052632	0.6904461282792549
0.08421052631578947	1.1789473684210523	0.28432496018182096
0.08421052631578947	1.263157894736842	0.26247068370214804
0.08421052631578947	1.3473684210526315	0.5480822061736441
0.08421052631578947	1.431578947368421	0.6776496109259246
0.08421052631578947	1.5157894736842106	0.6640108326906375
0.08421052631578947	1.6	0.7070895989153233
0.16842105263157894	0.0	0.0012254657888852074
0.16842105263157894	0.08421052631578947	0.000579728647450086
0.16842105263157894	0.16842105263157894	5.3074520381372935e-05
0.16842105263157894	0.25263157894736843	0.0004956691769831048
0.16842105263157894	0.3368421052631579	0.0008866307612759668
0.16842105263157894	0.42105263157894735	0.0017318688820421135
0.16842105263157894	0.5052631578947369	0.003142010336179097
0.16842105263157894	0.5894736842105263	0.00637363544090525
0.16842105263157894	0.6736842105263158	0.012982768790067505
0.16842105263157894	0.7578947368421053	0.025423829665985127
0.16842105263157894	0.8421052631578947	0.05038687815981012
0.16842105263157894	0.9263157894736842	0.10794029858430974
0.16842105263157894	1.0105263157894735	1.1580331339816776
0.16842105263157894	1.0947368421052632	0.6792337926467931
0.16842105263157894	1.1789473684210523	0.29162928644505
0.16842105263157894	1.263157894736842	0.2437806762806023
0.16842105263157894	1.3473684210526315	0.5072537291000246
0.16842105263157894	1.431578947368421	0.641960303297667
0.16842105263157894	1.5157894736842106	0.6523939600710265
0.16842105263157894	1.6	0.7060578275290558
0.25263157894736843	0.0	0.0017120882115224036
0.25263157894736843	0.08421052631578947	0.001068242482607423
0.25263157894736843	0.16842105263157894	0.0004956691769864272
0.25263157894736843	0.25263157894736843	8.013451913025873e-05
0.25263157894736843	0.3368421052631579	0.0004980913439961375
0.25263157894736843	0.42105263157894735	0.0014893889776973054
0.25263157894736843	0.5052631578947369	0.0030310305257410376
0.25263157894736843	0.5894736842105263	0.006297389417549604
0.25263157894736843	0.6736842105263158	0.012840170214532487
0.25263157894736843	0.7578947368421053	0.02522754535006459
0.25263157894736843	0.8421052631578947	0.050288386291173263
0.25263157894736843	0.9263157894736842	0.11186659342892463
0.25263157894736843	1.0105263157894735	1.0838957715414117
0.25263157894736843	1.0947368421052632	0.6566618189030488
0.25263157894736843	1.1789473684210523	0.30065502211749096
0.25263157894736843	1.263157894736842	0.20635224837270524
0.25263157894736843	1.3473684210526315	0.461408051061082
0.25263157894736843	1.431578947368421	0.6032728072791469
0.25263157894736843	1.5157894736842106	0.6364048222102251
0.25263157894736843	1.6	0.7029391521581002
0.3368421052631579	0.0	0.002085390867205641
0.3368421052631579	0.08421052631578947	0.001442105866037126
0.3368421052631579	0.16842105263157894	0.0008866307612769096
0.3368421052631579	0.25263157894736843	0.000498091343990672
0.3368421052631579	0.3368421052631579	0.0005060600382573844
0.3368421052631579	0.42105263157894735	0.0014772384290694044
0.3368421052631579	0.5052631578947369	0.0031140135273988326
0.3368421052631579	0.5894736842105263	0.006462471064459157
0.3368421052631579	0.6736842105263158	0.01286212831527032
0.3368421052631579	0.7578947368421053	0.025282697914882205
0.3368421052631579	0.8421052631578947	0.050606939019605536
0.3368421052631579	0.9263157894736842	0.1188004620061874
0.3368421052631579	1.0105263157894735	0.9836457899755272
0.3368421052631579	1.0947368421052632	0.6243710830435278
0.3368421052631579	1.1789473684210523	0.30693111973504594
0.3368421052631579	1.263157894736842	0.17941687402982162
0.3368421052631579	1.3473684210526315	0.4047176216522345
0.3368421052631579	1.431578947368421	0.5553434961090119
0.3368421052631579	1.5157894736842106	0.6190057891134966
0.3368421052631579	1.6	0.6975951766346475
0.42105263157894735	0.0	0.002673250306137746
0.42105263157894735	0.08421052631578947	0.0021354619683123595
0.42105263157894735	0.16842105263157894	0.0017318688820294466
0.42105263157894735	0.25263157894736843	0.001489388977989668
0.42105263157894735	0.3368421052631579	0.0014772384290062935
0.42105263157894735	0.42105263157894735	0.0021188790552202573
0.42105263157894735	0.5052631578947369	0.0037240812866270383
0.42105263157894735	0.5894736842105263	0.007073937508623057
0.42105263157894735	0.6736842105263158	0.01338939220031054
0.42105263157894735	0.7578947368421053	0.02591636995551576
0.42105263157894735	0.8421052631578947	0.05209584977434332
0.42105263157894735	0.9263157894736842	0.13135894367566714
0.42105263157894735	1.0105263157894735	0.8670477577065512
0.42105263157894735	1.0947368421052632	0.5835194055522738
0.42105263157894735	1.1789473684210523	0.3113447652211084
0.42105263157894735	1.263157894736842	0.16591227377547266
0.42105263157894735	1.3473684210526315	0.3457368782666147
0.42105263157894735	1.431578947368421	0.5032534918568152
0.42105263157894735	1.5157894736842106	0.5935414803203604
0.42105263157894735	1.6	0.6898472835443961
0.5052631578947369	0.0	0.003752973195494965
0.5052631578947369	0.08421052631578947	0.0033848743341710038
0.5052631578947369	0.16842105263157894	0.003142010336637681
0.5052631578947369	0.25263157894736843	0.003031030525657689
0.5052631578947369	0.3368421052631579	0.003114013527554149
0.5052631578947369	0.42105263157894735	0.0037240812865765773
0.5052631578947369	0.5052631578947369	0.005122337810038579
0.5052631578947369	0.5894736842105263	0.008498272509129006
0.5052631578947369	0.6736842105263158	0.015034429998555946
0.5052631578947369	0.7578947368421053	0.027889033571418097
0.5052631578947369	0.8421052631578947	0.056122926128463466
0.5052631578947369	0.9263157894736842	0.154660059072869
0.5052631578947369	1.0105263157894735	0.7530720110024661
0.5052631578947369	1.0947368421052632	0.5386724319116918
0.5052631578947369	1.1789473684210523	0.3115718488082226
0.5052631578947369	1.263157894736842	0.1620201180582119
0.5052631578947369	1.3473684210526315	0.2933386743729895
0.5052631578947369	1.431578947368421	0.4511596404929719
0.5052631578947369	1.5157894736842106	0.5635862950817796
0.5052631578947369	1.6	0.6788099233441709
0.5894736842105263	0.0	0.006725594853586723
0.5894736842105263	0.08421052631578947	0.006535728833053684
0.5894736842105263	0.16842105263157894	0.006373635440681152
0.5894736842105263	0.25263157894736843	0.006297389417588903
0.5894736842105263	0.3368421052631579	0.0064624710693462475
0.5894736842105263	0.42105263157894735	0.007073937508782619
0.5894736842105263	0.5052631578947369	0.008498272512920891
0.5894736842105263	0.5894736842105263	0.01165131761487696
0.5894736842105263	0.6736842105263158	0.018604759753168054
0.5894736842105263	0.7578947368421053	0.032607705795604534
0.5894736842105263	0.8421052631578947	0.06497166990843363
0.5894736842105263	0.9263157894736842	0.20255997420850336
0.5894736842105263	1.0105263157894735	0.66006908215925
0.5894736842105263	1.0947368421052632	0.4978278218723721
0.5894736842105263	1.1789473684210523	0.3114246326701741
0.5894736842105263	1.263157894736842	0.16463930422409365
0.5894736842105263	1.3473684210526315	0.2438299808250441
0.5894736842105263	1.431578947368421	0.4008123132752725
0.5894736842105263	1.5157894736842106	0.5336644952679939
0.5894736842105263	1.6	0.6634508242968554
0.6736842105263158	0.0	0.013186667811886994
0.6736842105263158	0.08421052631578947	0.013119874708624548
0.6736842105263158	0.16842105263157894	0.012982759231086743
0.6736842105263158	0.25263157894736843	0.012840170214593485
0.6736842105263158	0.3368421052631579	0.012862129319546924
0.6736842105263158	0.42105263157894735	0.013389392014955715
0.6736842105263158	0.5052631578947369	0.01503442990293245
0.6736842105263158	0.5894736842105263	0.01860476430131992
0.6736842105263158	0.6736842105263158	0.025992240605136826
0.6736842105263158	0.7578947368421053	0.04268896055046256
0.6736842105263158	0.8421052631578947	0.08430579545616063
0.6736842105263158	0.9263157894736842	0.32098737642458275
0.6736842105263158	1.0105263157894735	0.5944230419616322
0.6736842105263158	1.0947368421052632	0.4653276106908913
0.6736842105263158	1.1789473684210523	0.3116209989471067
0.6736842105263158	1.263157894736842	0.17461741521279514
0.6736842105263158	1.3473684210526315	0.2023458335678152
0.6736842105263158	1.431578947368421	0.347758093007587
0.6736842105263158	1.5157894736842106	0.4957833089172375
0.6736842105263158	1.6	0.6446323454755137
0.7578947368421053	0.0	0.02559926534256468
0.7578947368421053	0.08421052631578947	0.025594035799825363
0.7578947368421053	0.16842105263157894	0.0254238296679509
0.7578947368421053	0.25263157894736843	0.025227544142914064
0.7578947368421053	0.3368421052631579	0.025282722823649663
0.7578947368421053	0.42105263157894735	0.025916369281131512
0.7578947368421053	0.5052631578947369	0.027889021634274317
0.7578947368421053	0.5894736842105263	0.03260774370234935
0.7578947368421053	0.6736842105263158	0.04268896669241412
0.7578947368421053	0.7578947368421053	0.06528277279727503
0.7578947368421053	0.8421052631578947	0.13240658936695776
0.7578947368421053	0.9263157894736842	0.5569253464503829
0.7578947368421053	1.0105263157894735	0.5534264549460501
0.7578947368421053	1.0947368421052632	0.4428397493081679
0.7578947368421053	1.1789473684210523	0.3143571293301368
0.7578947368421053	1.263157894736842	0.1887724801151998
0.7578947368421053	1.3473684210526315	0.16489391678062346
0.7578947368421053	1.431578947368421	0.29358231510631305
0.7578947368421053	1.5157894736842106	0.4545927590432969
0.7578947368421053	1.6	0.6204417777374361
0.8421052631578947	0.0	0.05038021355352165
0.8421052631578947	0.08421052631578947	0.050479686371809385
0.8421052631578947	0.16842105263157894	0.05038687617821155
0.8421052631578947	0.25263157894736843	0.05028838629324788
0.8421052631578947	0.3368421052631579	0.050606995540094006
0.8421052631578947	0.42105263157894735	0.05209582040790583
0.8421052631578947	0.5052631578947369	0.05612292691630109
0.8421052631578947	0.5894736842105263	0.06497177738196126
0.8421052631578947	0.6736842105263158	0.08430568141488028
0.8421052631578947	0.7578947368421053	0.13240664607298686
0.8421052631578947	0.8421052631578947	0.3101661564732078
0.8421052631578947	0.9263157894736842	0.5290222015677406
0.8421052631578947	1.0105263157894735	0.5286871739173649
0.8421052631578947	1.0947368421052632	0.4305204195223261
0.8421052631578947	1.1789473684210523	0.3231888474995224
0.8421052631578947	1.263157894736842	0.20914838429254504
0.8421052631578947	1.3473684210526315	0.143984241632992
0.8421052631578947	1.431578947368421	0.238037916331738
0.8421052631578947	1.5157894736842106	0.4026082951582967
0.8421052631578947	1.6	0.5897219072269376
0.9263157894736842	0.0	0.1047900130778734
0.9263157894736842	0.08421052631578947	0.1057773843884074
0.9263157894736842	0.16842105263157894	0.10794038980844707
0.9263157894736842	0.25263157894736843	0.11186651513157066
0.9263157894736842	0.3368421052631579	0.11880037464203255
0.9263157894736842	0.42105263157894735	0.1313589209251276
0.9263157894736842	0.5052631578947369	0.15465947580492265
0.9263157894736842	0.5894736842105263	0.20256008232581388
0.9263157894736842	0.6736842105263158	0.3209872284869334
0.9263157894736842	0.7578947368421053	0.5569259758481844
0.9263157894736842	0.8421052631578947	0.5290229296383337
0.9263157894736842	0.9263157894736842	0.5156733634927134
0.9263157894736842	1.0105263157894735	0.4936498654240716
0.9263157894736842	1.0947368421052632	0.4236292614726328
0.9263157894736842	1.1789473684210523	0.3369644117524884
0.9263157894736842	1.263157894736842	0.2368618888309673
0.9263157894736842	1.3473684210526315	0.14428766708308058
0.9263157894736842	1.431578947368421	0.1807410947454877
0.9263157894736842	1.5157894736842106	0.3461770535356
0.9263157894736842	1.6	0.5506765043322263
1.0105263157894735	0.0	1.2115629902806442
1.0105263157894735	0.08421052631578947	1.2011599704094629
1.0105263157894735	0.16842105263157894	1.1580340597122951
1.0105263157894735	0.25263157894736843	1.0838952366101469
1.0105263157894735	0.3368421052631579	0.9836442236415152
1.0105263157894735	0.42105263157894735	0.8670479783165557
1.0105263157894735	0.5052631578947369	0.7530737366399696
1.0105263157894735	0.5894736842105263	0.6600669379184197
1.0105263157894735	0.6736842105263158	0.5944237263089164
1.0105263157894735	0.7578947368421053	0.5534242493604591
1.0105263157894735	0.8421052631578947	0.5286871739173649
1.0105263157894735	0.9263157894736842	0.493649879194452
1.0105263157894735	1.0105263157894735	0.44982529469935706
1.0105263157894735	1.0947368421052632	0.4129277639565981
1.0105263157894735	1.1789473684210523	0.3520985479391393
1.0105263157894735	1.263157894736842	0.2716776378634515
1.0105263157894735	1.3473684210526315	0.17173233268737306
1.0105263157894735	1.431578947368421	0.12752510644869905
1.0105263157894735	1.5157894736842106	0.2762407003275299
1.0105263157894735	1.6	0.4997587588621515
1.0947368421052632	0.0	0.6908107590565444
1.0947368421052632	0.08421052631578947	0.6904472877426754
1.0947368421052632	0.16842105263157894	0.6792356948733294
1.0947368421052632	0.25263157894736843	0.6566604274459451
1.0947368421052632	0.3368421052631579	0.6243710830435524
1.0947368421052632	0.42105263157894735	0.5835193507302623
1.0947368421052632	0.5052631578947369	0.538672431911679
1.0947368421052632	0.5894736842105263	0.4978278218723721
1.0947368421052632	0.6736842105263158	0.465327610690891
1.0947368421052632	0.7578947368421053	0.4428409594043138
1.0947368421052632	0.8421052631578947	0.43051830497039706
1.0947368421052632	0.9263157894736842	0.4236304816809718
1.0947368421052632	1.0105263157894735	0.4129250569945941
1.0947368421052632	1.0947368421052632	0.3888698577361148
1.0947368421052632	1.1789473684210523	0.36257082506848815
1.0947368421052632	1.263157894736842	0.3092446554682014
1.0947368421052632	1.3473684210526315	0.22135877849347607
1.0947368421052632	1.431578947368421	0.11300459494123978
1.0947368421052632	1.5157894736842106	0.19348868066873529
1.0947368421052632	1.6	0.4338775485139642
1.1789473684210523	0.0	0.2774149169608065
1.1789473684210523	0.08421052631578947	0.28432495611171577
1.1789473684210523	0.16842105263157894	0.29163055477339034
1.1789473684210523	0.25263157894736843	0.30065635691592474
1.1789473684210523	0.3368421052631579	0.3069330688007891
1.1789473684210523	0.42105263157894735	0.3113447631519193
1.1789473684210523	0.5052631578947369	0.3115718488082226
1.1789473684210523	0.5894736842105263	0.3114234533399258
1.1789473684210523	0.6736842105263158	0.31162171339829714
1.1789473684210523	0.7578947368421053	0.3143588943469263
1.1789473684210523	0.8421052631578947	0.3231901664391387
1.1789473684210523	0.9263157894736842	0.3369633491895113
1.1789473684210523	1.0105263157894735	0.35209795069155164
1.1789473684210523	1.0947368421052632	0.3625728463346527
1.1789473684210523	1.1789473684210523	0.35740410848981824
1.1789473684210523	1.263157894736842	0.3411382292788532
1.1789473684210523	1.3473684210526315	0.2825636435747661
1.1789473684210523	1.431578947368421	0.16772676285974222
1.1789473684210523	1.5157894736842106	0.10742440249046062
1.1789473684210523	1.6	0.34955592589541656
1.263157894736842	0.0	0.2826852980286158
1.263157894736842	0.08421052631578947	0.2624716533193
1.263157894736842	0.16842105263157894	0.2437794234605661
1.263157894736842	0.25263157894736843	0.2063530616385191
1.263157894736842	0.3368421052631579	0.1794172347762986
1.263157894736842	0.42105263157894735	0.16591298940882668
1.263157894736842	0.5052631578947369	0.1620204308607156
1.263157894736842	0.5894736842105263	0.16463838059325372
1.263157894736842	0.6736842105263158	0.17461762040249368
1.263157894736842	0.7578947368421053	0.18877187597936765
1.263157894736842	0.8421052631578947	0.2091478455038108
1.263157894736842	0.9263157894736842	0.2368614025583997
1.263157894736842	1.0105263157894735	0.2716788179245057
1.263157894736842	1.0947368421052632	0.30924530107023723
1.263157894736842	1.1789473684210523	0.34113777000438683
1.263157894736842	1.263157894736842	0.3525143762185718
1.263157894736842	1.3473684210526315	0.34028240931540205
1.263157894736842	1.431578947368421	0.257239238606315
1.263157894736842	1.5157894736842106	0.0965972832480855
1.263157894736842	1.6	0.24267029398144074
1.3473684210526315	0.0	0.5609565641619174
1.3473684210526315	0.08421052631578947	0.5480832160722895
1.3473684210526315	0.16842105263157894	0.5072618825362396
1.3473684210526315	0.25263157894736843	0.4614080860470523
1.3473684210526315	0.3368421052631579	0.4047183088325062
1.3473684210526315	0.42105263157894735	0.3457465695487934
1.3473684210526315	0.5052631578947369	0.29335357236411297
1.3473684210526315	0.5894736842105263	0.2438464051691908
1.3473684210526315	0.6736842105263158	0.20235575517505705
1.3473684210526315	0.7578947368421053	0.1648909684749707
1.3473684210526315	0.8421052631578947	0.14398291057649948
1.3473684210526315	0.9263157894736842	0.14428631925016225
1.3473684210526315	1.0105263157894735	0.1717328174383122
1.3473684210526315	1.0947368421052632	0.22136041947126373
1.3473684210526315	1.1789473684210523	0.2825632873209596
1.3473684210526315	1.263157894736842	0.34028525456337794
1.3473684210526315	1.3473684210526315	0.36509521344498574
1.3473684210526315	1.431578947368421	0.3380751670113879
1.3473684210526315	1.5157894736842106	0.19919044069666314
1.3473684210526315	1.6	0.12288542215025795
1.431578947368421	0.0	0.6902672703543274
1.431578947368421	0.08421052631578947	0.6776541873210806
1.431578947368421	0.16842105263157894	0.6419764168854237
1.431578947368421	0.25263157894736843	0.6032587864199049
1.431578947368421	0.3368421052631579	0.555343726892393
1.431578947368421	0.42105263157894735	0.503246123294366
1.431578947368421	0.5052631578947369	0.4511656081478366
1.431578947368421	0.5894736842105263	0.4008207750191437
1.431578947368421	0.6736842105263158	0.34776425728180266
1.431578947368421	0.7578947368421053	0.29356956714310595
1.431578947368421	0.8421052631578947	0.2380379435833299
1.431578947368421	0.9263157894736842	0.18073795033832246
1.431578947368421	1.0105263157894735	0.12753178350935165
1.431578947368421	1.0947368421052632	0.11300139332845408
1.431578947368421	1.1789473684210523	0.1677241744732592
1.431578947368421	1.263157894736842	0.2572420952835968
1.431578947368421	1.3473684210526315	0.3380795363933493
1.431578947368421	1.431578947368421	0.35656685778750097
1.431578947368421	1.5157894736842106	0.2870821124937499
1.431578947368421	1.6	0.09099534086692086
1.5157894736842106	0.0	0.6678340134655764
1.5157894736842106	0.08421052631578947	0.6640180586561648
1.5157894736842106	0.16842105263157894	0.6523909996180479
1.5157894736842106	0.25263157894736843	0.6364053988196741
1.5157894736842106	0.3368421052631579	0.618991668482224
1.5157894736842106	0.42105263157894735	0.5935372879509345
1.5157894736842106	0.5052631578947369	0.5635857274921852
1.5157894736842106	0.5894736842105263	0.5336743253791283
1.5157894736842106	0.6736842105263158	0.4957680060860485
1.5157894736842106	0.7578947368421053	0.4545792366566097
1.5157894736842106	0.8421052631578947	0.4026093560109286
1.5157894736842106	0.9263157894736842	0.3461727896803393
1.5157894736842106	1.0105263157894735	0.2762417425691917
1.5157894736842106	1.0947368421052632	0.19349439484172976
1.5157894736842106	1.1789473684210523	0.10742079810728458
1.5157894736842106	1.263157894736842	0.0965922740916246
1.5157894736842106	1.3473684210526315	0.1991898540148576
1.5157894736842106	1.431578947368421	0.28707559222693
1.5157894736842106	1.5157894736842106	0.28781780134095325
1.5157894736842106	1.6	0.16601660457698414
1.6	0.0	0.7061768288869379
1.6	0.08421052631578947	0.7070894193440258
1.6	0.16842105263157894	0.7060574073701555
1.6	0.25263157894736843	0.7029424722380216
1.6	0.3368421052631579	0.6976054028586037
1.6	0.42105263157894735	0.6898438108280434
1.6	0.5052631578947369	0.6788117015575305
1.6	0.5894736842105263	0.6634379415860571
1.6	0.6736842105263158	0.6446370832381851
1.6	0.7578947368421053	0.6204325733129045
1.6	0.8421052631578947	0.5897248519836018
1.6	0.9263157894736842	0.5506761535278675
1.6	1.0105263157894735	0.4997567052734657
1.6	1.0947368421052632	0.4338879957414296
1.6	1.1789473684210523	0.3495605322882555
1.6	1.263157894736842	0.24267342640129866
1.6	1.3473684210526315	0.12288684822388075
1.6	1.431578947368421	0.09099650016697396
1.6	1.5157894736842106	0.1660162109035061
1.6	1.6	0.15503987364259175
